"COMMON.NAME","freq"
"Rufous-bellied Niltava",0.00211966829050612
"Blue-bearded Bee-eater",0.00208248112751478
"duck sp.",0.00204529396452345
"Jungle Nightjar",0.00204529396452345
"Long-legged Buzzard",0.00204529396452345
"Banded Bay Cuckoo",0.00200810680153211
"Barred Buttonquail",0.00200810680153211
"Himalayan Buzzard",0.00200810680153211
"Long-tailed Parakeet",0.00200810680153211
"Rufous-gorgeted Flycatcher",0.00200810680153211
"Brown Fish-Owl",0.00197091963854078
"Indochinese Roller",0.00197091963854078
"Square-tailed Bulbul",0.00193373247554944
"Fire-breasted Flowerpecker",0.0018965453125581
"Nepal Fulvetta",0.0018965453125581
"Small Niltava",0.0018965453125581
"Black-throated Accentor",0.00185935814956677
"Eurasian Jay",0.00185935814956677
"White-bellied Treepie",0.00185935814956677
"Blue-throated Flycatcher",0.00182217098657543
"Little Tern",0.00182217098657543
"White-headed Starling",0.00182217098657543
"Black-necked Stork",0.0017849838235841
"Cinnamon Bittern",0.0017849838235841
"Dark-fronted Babbler",0.0017849838235841
"Malabar Pied-Hornbill",0.0017849838235841
"Malabar Trogon",0.0017849838235841
"Streaked Spiderhunter",0.0017849838235841
"wagtail sp.",0.0017849838235841
"Chestnut-bellied Rock-Thrush",0.00174779666059276
"Iduna/Hippolais/Acrocephalus sp.",0.00174779666059276
"Streak-throated Woodpecker",0.00174779666059276
"Eastern Yellow Wagtail",0.00171060949760143
"Fulvous Whistling-Duck",0.00171060949760143
"Ultramarine Flycatcher",0.00171060949760143
"Brown Accentor",0.00167342233461009
"Yellow-breasted Greenfinch",0.00167342233461009
"Bonelli's Eagle",0.00163623517161876
"White-tailed Lapwing",0.00163623517161876
"Brownish-flanked Bush Warbler",0.00159904800862742
"Crested Goshawk",0.00159904800862742
"Gray Sibia",0.00159904800862742
"White-throated Bulbul",0.00159904800862742
"Yellow-bellied Prinia",0.00159904800862742
"Andaman Flowerpecker",0.00156186084563609
"Blue-winged Minla",0.00156186084563609
"Green-billed Malkoha",0.00156186084563609
"Large-tailed Nightjar",0.00156186084563609
"Malabar Woodshrike",0.00156186084563609
"Pin-striped Tit-Babbler",0.00156186084563609
"Rufous-breasted Accentor",0.00156186084563609
"tern sp.",0.00156186084563609
"White-capped Bunting",0.00156186084563609
"White-rumped Vulture",0.00156186084563609
"Crested Kingfisher",0.00152467368264475
"Demoiselle Crane",0.00152467368264475
"Little Egret/Western Reef-Heron",0.00152467368264475
"Scarlet-backed Flowerpecker",0.00152467368264475
"Thick-billed Warbler",0.00152467368264475
"White-browed Scimitar-Babbler",0.00152467368264475
"Black-winged Cuckooshrike",0.00148748651965342
"Indian Nuthatch",0.00148748651965342
"kingfisher sp.",0.00148748651965342
"owl sp.",0.00148748651965342
"Pallid Harrier",0.00148748651965342
"bee-eater sp.",0.00145029935666208
"Brown-backed Needletail",0.00145029935666208
"Buff-barred Warbler",0.00145029935666208
"Chestnut-tailed Minla",0.00145029935666208
"Delicate Prinia",0.00145029935666208
"Long-billed Pipit",0.00145029935666208
"Orange-bellied Leafbird",0.00145029935666208
"Andaman Bulbul",0.00141311219367074
"Greater Necklaced Laughingthrush",0.00141311219367074
"lark sp.",0.00141311219367074
"leafbird sp.",0.00141311219367074
"moorhen/coot/gallinule sp.",0.00141311219367074
"Sand Lark",0.00141311219367074
"Slender-billed Gull",0.00141311219367074
"Chestnut-headed Tesia",0.00137592503067941
"Forest Wagtail",0.00137592503067941
"Greater Yellownape",0.00137592503067941
"gull sp.",0.00137592503067941
"Hill Partridge",0.00137592503067941
"Large Niltava",0.00137592503067941
"Striated Babbler",0.00137592503067941
"Bearded Vulture",0.00133873786768807
"Common Green-Magpie",0.00133873786768807
"European Starling",0.00133873786768807
"Greater Sand-Plover",0.00133873786768807
"Greater Short-toed Lark",0.00133873786768807
"Terek Sandpiper",0.00133873786768807
"Western Crowned Warbler",0.00133873786768807
"Common Merganser",0.00130155070469674
"Curlew Sandpiper",0.00130155070469674
"snipe sp.",0.00130155070469674
"Andaman Shama",0.0012643635417054
"Gray-headed Fish-Eagle",0.0012643635417054
"Green-tailed Sunbird",0.0012643635417054
"Heart-spotted Woodpecker",0.0012643635417054
"Indian Blue Robin",0.0012643635417054
"Wallcreeper",0.0012643635417054
"Accipiter sp.",0.00122717637871407
"Ashy Bulbul",0.00122717637871407
"Blyth's Pipit",0.00122717637871407
"Indian Vulture",0.00122717637871407
"shrike sp.",0.00122717637871407
"Tickell's Leaf Warbler",0.00122717637871407
"Vigors's Sunbird",0.00122717637871407
"Fire-tailed Sunbird",0.00118998921572273
"Little Forktail",0.00118998921572273
"Mountain Imperial-Pigeon",0.00118998921572273
"Slaty-breasted Rail",0.00118998921572273
"Sultan Tit",0.00118998921572273
"Black-throated Sunbird",0.0011528020527314
"Black Stork",0.0011528020527314
"Golden Bush-Robin",0.0011528020527314
"Great Myna",0.0011528020527314
"Imperial Eagle",0.0011528020527314
"Rosy Pipit",0.0011528020527314
"Taiga/Red-breasted Flycatcher",0.0011528020527314
"White-tailed Nuthatch",0.0011528020527314
"Black-breasted Weaver",0.00111561488974006
"Dollarbird",0.00111561488974006
"Rusty-tailed Flycatcher",0.00111561488974006
"Streak-breasted Scimitar-Babbler",0.00111561488974006
"Black-headed/Brown-headed Gull",0.00107842772674873
"Gray-headed Bulbul",0.00107842772674873
"Indian Courser",0.00107842772674873
"Isabelline Wheatear",0.00107842772674873
"myna/starling sp.",0.00107842772674873
"Red-headed Trogon",0.00107842772674873
"Rusty-fronted Barwing",0.00107842772674873
"White-rumped Needletail",0.00107842772674873
"Black-and-yellow Grosbeak",0.00104124056375739
"Black Baza",0.00104124056375739
"Carrion Crow",0.00104124056375739
"heron sp.",0.00104124056375739
"Streaked Weaver",0.00104124056375739
"Tringa sp.",0.00104124056375739
"Water Pipit",0.00104124056375739
"White-bellied Erpornis",0.00104124056375739
"Cinereous Vulture",0.00100405340076606
"Collared Owlet",0.00100405340076606
"Gray-throated Babbler",0.00100405340076606
"Little Pied Flycatcher",0.00100405340076606
"Red-headed Bunting",0.00100405340076606
"Blue-eared Kingfisher",0.00096686623777472
"Brown Wood-Owl",0.00096686623777472
"Eastern Orphean Warbler",0.00096686623777472
"Eurasian Jackdaw",0.00096686623777472
"Freckle-breasted Woodpecker",0.00096686623777472
"Lesser Coucal",0.00096686623777472
"Oriental Pratincole",0.00096686623777472
"Richard's Pipit",0.00096686623777472
"Scaly-breasted Cupwing",0.00096686623777472
"Tawny Eagle",0.00096686623777472
"Common Wood-Pigeon",0.000929679074783385
"Great Hornbill",0.000929679074783385
"Mountain Bulbul",0.000929679074783385
"Northern Lapwing",0.000929679074783385
"Black-backed Forktail",0.000892491911792049
"Black-bellied Plover",0.000892491911792049
"Chestnut Thrush",0.000892491911792049
"Collared Scops-Owl",0.000892491911792049
"Eurasian Griffon",0.000892491911792049
"Golden Eagle",0.000892491911792049
"Lesser Crested Tern",0.000892491911792049
"passerine sp.",0.000892491911792049
"Slaty-backed Forktail",0.000892491911792049
"small swift sp.",0.000892491911792049
"White-collared Blackbird",0.000892491911792049
"White-nest Swiftlet",0.000892491911792049
"Andaman Treepie",0.000855304748800714
"Common Buzzard",0.000855304748800714
"Common Tern",0.000855304748800714
"Rufous-fronted Prinia",0.000855304748800714
"Andaman Teal",0.000818117585809379
"Gray-necked Bunting",0.000818117585809379
"Lonchura sp.",0.000818117585809379
"old world oriole sp.",0.000818117585809379
"Red-headed Vulture",0.000818117585809379
"Andaman Woodpecker",0.000780930422818043
"Bay Woodpecker",0.000780930422818043
"Black-throated Munia",0.000780930422818043
"Flavescent Bulbul",0.000780930422818043
"Large Woodshrike",0.000780930422818043
"Red-tailed Minla",0.000780930422818043
"Red-throated Thrush",0.000780930422818043
"Rock Bush-Quail",0.000780930422818043
"Sirkeer Malkoha",0.000780930422818043
"stork sp.",0.000780930422818043
"Twite",0.000780930422818043
"Western/Eastern Yellow Wagtail",0.000780930422818043
"Andaman Serpent-Eagle",0.000743743259826708
"Black-headed Bunting",0.000743743259826708
"Dusky Eagle-Owl",0.000743743259826708
"Horned Lark",0.000743743259826708
"Nilgiri Flycatcher",0.000743743259826708
"Painted Spurfowl",0.000743743259826708
"Plain Flowerpecker",0.000743743259826708
"Ruby-cheeked Sunbird",0.000743743259826708
"Ruddy Turnstone",0.000743743259826708
"Silver-eared Mesia",0.000743743259826708
"Snow Pigeon",0.000743743259826708
"Snowy-browed Flycatcher",0.000743743259826708
"Dunlin",0.000706556096835372
"Fork-tailed Drongo-Cuckoo",0.000706556096835372
"harrier sp.",0.000706556096835372
"lapwing sp.",0.000706556096835372
"Mountain Hawk-Eagle",0.000706556096835372
"Rufous-necked Laughingthrush",0.000706556096835372
"Spot-breasted/White-browed Fantail",0.000706556096835372
"Barred Cuckoo-Dove",0.000669368933844037
"Chestnut-tailed/Malabar Starling",0.000669368933844037
"Desert Lark",0.000669368933844037
"Golden-throated Barbet",0.000669368933844037
"Gray-cheeked Warbler",0.000669368933844037
"Hill Pigeon",0.000669368933844037
"Himalayan Rubythroat",0.000669368933844037
"ibis sp.",0.000669368933844037
"Malabar Lark",0.000669368933844037
"pond-heron sp.",0.000669368933844037
"Rufescent Prinia",0.000669368933844037
"Short-eared Owl",0.000669368933844037
"Tawny Lark",0.000669368933844037
"Tickell's Thrush",0.000669368933844037
"Yellow-bellied Warbler",0.000669368933844037
"Abbott's Babbler",0.000632181770852702
"Ashy-throated Warbler",0.000632181770852702
"Booted/Sykes's Warbler",0.000632181770852702
"Crested Bunting",0.000632181770852702
"Crested Finchbill",0.000632181770852702
"European Goldfinch",0.000632181770852702
"Ibisbill",0.000632181770852702
"Koklass Pheasant",0.000632181770852702
"Lesser Necklaced Laughingthrush",0.000632181770852702
"Long-tailed Sibia",0.000632181770852702
"Mistle Thrush",0.000632181770852702
"Mrs. Gould's Sunbird",0.000632181770852702
"Pacific Reef-Heron",0.000632181770852702
"swiftlet sp.",0.000632181770852702
