"GLOBAL.UNIQUE.IDENTIFIER","CATEGORY","COMMON.NAME","SCIENTIFIC.NAME","OBSERVATION.COUNT","STATE","COUNTY","LOCALITY","LOCALITY.ID","LOCALITY.TYPE","LATITUDE","LONGITUDE","TIME.OBSERVATIONS.STARTED","OBSERVER.ID","SAMPLING.EVENT.IDENTIFIER","PROTOCOL.TYPE","DURATION.MINUTES","EFFORT.DISTANCE.KM","NUMBER.OBSERVERS","ALL.SPECIES.REPORTED","GROUP.IDENTIFIER","HAS.MEDIA","APPROVED","REVIEWED","group.id","month","day","daym","cyear","year"
"URN:CornellLabOfOrnithology:EBIRD:OBS466720024","species","White-throated Kingfisher","Halcyon smyrnensis","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:19:00","obsr672706","S34450812","Traveling",60,1,10,1,"G2217305",0,1,0,"G2217305",2,49,18,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS467680546","species","White-throated Kingfisher","Halcyon smyrnensis","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:23:00","obsr804347","S34544680","Traveling",27,1.609,21,1,NA,0,1,0,"S34544680",2,51,20,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS467811137","species","White-throated Kingfisher","Halcyon smyrnensis","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:19:00","obsr535869","S34554985","Traveling",60,1,10,1,"G2217305",0,1,0,"G2217305",2,49,18,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS1140662807","species","White-throated Kingfisher","Halcyon smyrnensis","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:19:00","obsr1181542","S87005427","Traveling",60,1,10,1,"G2217305",0,1,0,"G2217305",2,49,18,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS467678416","species","White-throated Kingfisher","Halcyon smyrnensis","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:16:00","obsr535869","S34544470","Stationary",29,NA,24,1,NA,0,1,0,"S34544470",2,51,20,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS466687085","species","White-throated Kingfisher","Halcyon smyrnensis","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:54:00","obsr861052","S34447714","Traveling",32,0.2,8,1,"G2216397",0,1,0,"G2216397",2,49,18,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS466621384","species","White-throated Kingfisher","Halcyon smyrnensis","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:38:00","obsr738538","S34442420","Traveling",17,0.1,8,1,"G2216398",0,1,0,"G2216398",2,49,18,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS466687101","species","White-throated Kingfisher","Halcyon smyrnensis","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:38:00","obsr861052","S34447717","Traveling",17,0.1,8,1,"G2216398",0,1,0,"G2216398",2,49,18,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS466682815","species","White-throated Kingfisher","Halcyon smyrnensis","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:19:00","obsr804347","S34447365","Traveling",61,1.609,10,1,NA,0,1,0,"S34447365",2,49,18,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS466670904","species","White-throated Kingfisher","Halcyon smyrnensis","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:38:00","obsr672706","S34446497","Traveling",17,0.1,8,1,"G2216398",0,1,0,"G2216398",2,49,18,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS467056913","species","White-throated Kingfisher","Halcyon smyrnensis","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:26:00","obsr535869","S34484690","Stationary",25,NA,11,1,NA,0,1,0,"S34484690",2,50,19,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS466605892","species","White-throated Kingfisher","Halcyon smyrnensis","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:38:00","obsr535869","S34441054","Traveling",17,0.1,8,1,"G2216398",0,1,0,"G2216398",2,49,18,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS466670890","species","White-throated Kingfisher","Halcyon smyrnensis","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:54:00","obsr672706","S34446496","Traveling",32,0.2,8,1,"G2216397",0,1,0,"G2216397",2,49,18,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS466621362","species","White-throated Kingfisher","Halcyon smyrnensis","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:54:00","obsr738538","S34442418","Traveling",32,0.2,8,1,"G2216397",0,1,0,"G2216397",2,49,18,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS466599528","species","White-throated Kingfisher","Halcyon smyrnensis","3","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:20:00","obsr804347","S34440526","Traveling",75,1.609,8,1,NA,0,1,0,"S34440526",2,49,18,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS463297565","species","Great Myna","Acridotheres grandis","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:30:00","obsr672706","S34169941","Traveling",45,0,1,1,NA,0,1,0,"S34169941",2,36,5,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS466720039","species","Great Myna","Acridotheres grandis","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:19:00","obsr672706","S34450812","Traveling",60,1,10,1,"G2217305",0,1,0,"G2217305",2,49,18,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS467811151","species","Great Myna","Acridotheres grandis","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:19:00","obsr535869","S34554985","Traveling",60,1,10,1,"G2217305",0,1,0,"G2217305",2,49,18,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS466682487","species","Great Myna","Acridotheres grandis","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:19:00","obsr845321","S34447342","Traveling",60,1,10,1,"G2217305",0,1,0,"G2217305",2,49,18,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS1140662821","species","Great Myna","Acridotheres grandis","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:19:00","obsr1181542","S87005427","Traveling",60,1,10,1,"G2217305",0,1,0,"G2217305",2,49,18,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS466787651","species","Great Myna","Acridotheres grandis","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:19:00","obsr861052","S34457140","Traveling",60,1,10,1,"G2217305",0,1,0,"G2217305",2,49,18,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS472673714","species","Asian Koel","Eudynamys scolopaceus","4","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:00:00","obsr672706","S34969090","Traveling",60,0,1,1,NA,0,1,0,"S34969090",3,64,5,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS471519400","species","Asian Koel","Eudynamys scolopaceus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"08:33:00","obsr535869","S34882163","Stationary",15,NA,1,1,NA,0,1,0,"S34882163",3,60,1,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS480014652","species","Asian Koel","Eudynamys scolopaceus","5","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"17:04:00","obsr542571","S35529461","Stationary",15,NA,2,1,NA,0,1,0,"S35529461",3,87,28,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS472673710","species","Indian Pied Starling","Gracupica contra","11","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:00:00","obsr672706","S34969090","Traveling",60,0,1,1,NA,0,1,0,"S34969090",3,64,5,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS480283328","species","Indian Pied Starling","Gracupica contra","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"09:57:00","obsr535869","S35552965","Traveling",6,0.5,1,1,NA,0,1,0,"S35552965",3,90,31,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS480283321","species","Asian Palm Swift","Cypsiurus balasiensis","4","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"09:57:00","obsr535869","S35552965","Traveling",6,0.5,1,1,NA,0,1,0,"S35552965",3,90,31,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS471519411","species","Asian Palm Swift","Cypsiurus balasiensis","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"08:33:00","obsr535869","S34882163","Stationary",15,NA,1,1,NA,0,1,0,"S34882163",3,60,1,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS472673706","species","Black Drongo","Dicrurus macrocercus","7","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:00:00","obsr672706","S34969090","Traveling",60,0,1,1,NA,0,1,0,"S34969090",3,64,5,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS472673713","species","Black Kite","Milvus migrans","3","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:00:00","obsr672706","S34969090","Traveling",60,0,1,1,NA,0,1,0,"S34969090",3,64,5,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS472116122","species","Black Kite","Milvus migrans","14","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"02:45:00","obsr542571","S34927243","Traveling",15,0.4,2,1,NA,0,1,0,"S34927243",3,61,2,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS471519412","species","Black Kite","Milvus migrans","3","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"08:33:00","obsr535869","S34882163","Stationary",15,NA,1,1,NA,0,1,0,"S34882163",3,60,1,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS480283330","species","Black Kite","Milvus migrans","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"09:57:00","obsr535869","S35552965","Traveling",6,0.5,1,1,NA,0,1,0,"S35552965",3,90,31,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS480014640","species","Black Kite","Milvus migrans","100","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"17:04:00","obsr542571","S35529461","Stationary",15,NA,2,1,NA,0,1,0,"S35529461",3,87,28,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS471523954","species","Black-hooded Oriole","Oriolus xanthornus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"09:03:00","obsr535869","S34882467","Incidental",NA,NA,2,0,NA,0,1,0,"S34882467",3,60,1,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS480014651","species","Black-hooded Oriole","Oriolus xanthornus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"17:04:00","obsr542571","S35529461","Stationary",15,NA,2,1,NA,0,1,0,"S35529461",3,87,28,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS472673709","species","Blue-throated Barbet","Psilopogon asiaticus","4","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:00:00","obsr672706","S34969090","Traveling",60,0,1,1,NA,0,1,0,"S34969090",3,64,5,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS471519410","species","Blue-throated Barbet","Psilopogon asiaticus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"08:33:00","obsr535869","S34882163","Stationary",15,NA,1,1,NA,0,1,0,"S34882163",3,60,1,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS476942229","species","Blue-throated Barbet","Psilopogon asiaticus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"13:00:00","obsr535869","S35299559","Stationary",15,NA,1,1,NA,0,1,0,"S35299559",3,79,20,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS480014639","species","Blue-throated Barbet","Psilopogon asiaticus","3","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"17:04:00","obsr542571","S35529461","Stationary",15,NA,2,1,NA,0,1,0,"S35529461",3,87,28,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS480283322","species","Blue-throated Barbet","Psilopogon asiaticus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"09:57:00","obsr535869","S35552965","Traveling",6,0.5,1,1,NA,0,1,0,"S35552965",3,90,31,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS472116131","species","Blue-throated Barbet","Psilopogon asiaticus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"02:45:00","obsr542571","S34927243","Traveling",15,0.4,2,1,NA,0,1,0,"S34927243",3,61,2,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS480014653","species","Eastern Cattle Egret","Bubulcus coromandus","3","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"17:04:00","obsr542571","S35529461","Stationary",15,NA,2,1,NA,0,1,0,"S35529461",3,87,28,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS472673708","species","Chestnut-tailed Starling","Sturnia malabarica","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:00:00","obsr672706","S34969090","Traveling",60,0,1,1,NA,0,1,0,"S34969090",3,64,5,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS472116135","species","Common Myna","Acridotheres tristis","3","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"02:45:00","obsr542571","S34927243","Traveling",15,0.4,2,1,NA,0,1,0,"S34927243",3,61,2,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS480014644","species","Common Myna","Acridotheres tristis","5","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"17:04:00","obsr542571","S35529461","Stationary",15,NA,2,1,NA,0,1,0,"S35529461",3,87,28,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS480283331","species","Common Myna","Acridotheres tristis","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"09:57:00","obsr535869","S35552965","Traveling",6,0.5,1,1,NA,0,1,0,"S35552965",3,90,31,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS472673716","species","Common Myna","Acridotheres tristis","4","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:00:00","obsr672706","S34969090","Traveling",60,0,1,1,NA,0,1,0,"S34969090",3,64,5,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS471519408","species","Common Myna","Acridotheres tristis","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"08:33:00","obsr535869","S34882163","Stationary",15,NA,1,1,NA,0,1,0,"S34882163",3,60,1,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS480014642","species","Common Tailorbird","Orthotomus sutorius","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"17:04:00","obsr542571","S35529461","Stationary",15,NA,2,1,NA,0,1,0,"S35529461",3,87,28,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS476942233","species","Common Tailorbird","Orthotomus sutorius","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"13:00:00","obsr535869","S35299559","Stationary",15,NA,1,1,NA,0,1,0,"S35299559",3,79,20,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS472116125","species","Common Tailorbird","Orthotomus sutorius","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"02:45:00","obsr542571","S34927243","Traveling",15,0.4,2,1,NA,0,1,0,"S34927243",3,61,2,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS480014647","species","Coppersmith Barbet","Psilopogon haemacephalus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"17:04:00","obsr542571","S35529461","Stationary",15,NA,2,1,NA,0,1,0,"S35529461",3,87,28,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS471519406","species","Coppersmith Barbet","Psilopogon haemacephalus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"08:33:00","obsr535869","S34882163","Stationary",15,NA,1,1,NA,0,1,0,"S34882163",3,60,1,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS472673712","species","Coppersmith Barbet","Psilopogon haemacephalus","3","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:00:00","obsr672706","S34969090","Traveling",60,0,1,1,NA,0,1,0,"S34969090",3,64,5,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS472116130","species","Coppersmith Barbet","Psilopogon haemacephalus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"02:45:00","obsr542571","S34927243","Traveling",15,0.4,2,1,NA,0,1,0,"S34927243",3,61,2,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS471519405","species","Eurasian Tree Sparrow","Passer montanus","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"08:33:00","obsr535869","S34882163","Stationary",15,NA,1,1,NA,0,1,0,"S34882163",3,60,1,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS476942232","species","Eurasian Tree Sparrow","Passer montanus","4","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"13:00:00","obsr535869","S35299559","Stationary",15,NA,1,1,NA,0,1,0,"S35299559",3,79,20,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS472673704","species","Eurasian Tree Sparrow","Passer montanus","10","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:00:00","obsr672706","S34969090","Traveling",60,0,1,1,NA,0,1,0,"S34969090",3,64,5,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS480283329","species","Eurasian Tree Sparrow","Passer montanus","3","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"09:57:00","obsr535869","S35552965","Traveling",6,0.5,1,1,NA,0,1,0,"S35552965",3,90,31,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS472116129","species","Eurasian Tree Sparrow","Passer montanus","3","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"02:45:00","obsr542571","S34927243","Traveling",15,0.4,2,1,NA,0,1,0,"S34927243",3,61,2,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS480014646","species","Eurasian Tree Sparrow","Passer montanus","3","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"17:04:00","obsr542571","S35529461","Stationary",15,NA,2,1,NA,0,1,0,"S35529461",3,87,28,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS545141467","species","Fulvous Whistling-Duck","Dendrocygna bicolor","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"15:59:00","obsr804347","S40182418","Stationary",1,NA,1,1,NA,0,1,0,"S40182418",3,61,2,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS480283326","species","Cinereous Tit","Parus cinereus","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"09:57:00","obsr535869","S35552965","Traveling",6,0.5,1,1,NA,0,1,0,"S35552965",3,90,31,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS472116120","species","Cinereous Tit","Parus cinereus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"02:45:00","obsr542571","S34927243","Traveling",15,0.4,2,1,NA,0,1,0,"S34927243",3,61,2,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS476942230","species","House Crow","Corvus splendens","7","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"13:00:00","obsr535869","S35299559","Stationary",15,NA,1,1,NA,0,1,0,"S35299559",3,79,20,2017,2016
"URN:CornellLabOfOrnithology:EBIRD:OBS472116203","species","House Crow","Corvus splendens","4","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"17:50:00","obsr542571","S34927249","Incidental",NA,NA,2,0,NA,0,1,0,"S34927249",3,61,2,2017,2016
