"COMMON.NAME","freq"
"Aberrant Bush Warbler",0.00512820512820513
"Asian Emerald Cuckoo",0.00512820512820513
"Himalayan White-browed Rosefinch",0.00512820512820513
"Satyr Tragopan",0.00512820512820513
"Thick-billed Green-Pigeon",0.00512820512820513
"Ibisbill",0.00510335917312661
"Yellow-eyed Babbler",0.0050653074227461
"Asian Brown Flycatcher",0.00493286882719368
"Rosy Minivet",0.0049119373776908
"Carrion Crow",0.00486111111111111
"Red-crested Pochard",0.00486111111111111
"Himalayan Rubythroat",0.00484891631071033
"Great Myna",0.00481792717086835
"Rufous-faced Warbler",0.00481792717086835
"Upland Pipit",0.00478054235392787
"pipit sp.",0.00470020566366081
"White-collared Blackbird",0.00469119154511119
"European Roller",0.00465116279069767
"Rusty-tailed Flycatcher",0.00465116279069767
"White-capped Bunting",0.00465116279069767
"Rufous-chinned Laughingthrush",0.00464097546289327
"Plain Mountain Finch",0.00461909122623408
"Fire-capped Tit",0.0046065001343003
"Collared Falconet",0.00452488687782805
"Plain Flowerpecker",0.00452488687782805
"Gray-headed Swamphen",0.00452338359315104
"Indian Scops-Owl",0.004375716517891
"Pied Thrush",0.00425259671835014
"Banded Bay Cuckoo",0.00422700587084149
"Rufous Woodpecker",0.00422700587084149
"Himalayan Swiftlet",0.00422234647283571
"Rufous-naped Tit",0.00417330359987257
"Lesser Sand-Plover",0.00416666666666667
"Spotted Redshank",0.00416666666666667
"Bearded Vulture",0.00412414965986395
"Tickell's Blue Flycatcher",0.00410958904109589
"parakeet sp.",0.00409561084707856
"Himalayan Bluetail",0.00408163265306122
"Striated Heron",0.00401993355481728
"swift sp.",0.00393881911739055
"Brown Boobook",0.00393396557780119
"Blyth's Reed Warbler",0.0038978573270659
"crow sp.",0.00388853853105435
"Stork-billed Kingfisher",0.00383862712629836
"White-eyed Buzzard",0.00363155481027415
"Red Collared-Dove",0.00356766521150083
"Brown Bullfinch",0.00354207436399217
"European Bee-eater",0.00348837209302326
"Goldcrest",0.00348837209302326
"Common Merganser",0.00347222222222222
"Eurasian Eagle-Owl",0.00347222222222222
"Mongolian Finch",0.00347222222222222
"Water Pipit",0.00347222222222222
"Common House-Martin",0.00344853694902619
"Yellow-billed Chough",0.00344387755102041
"Fire-fronted Serin",0.0034297052154195
"Changeable Hawk-Eagle",0.00342465753424658
"Dusky Crag-Martin",0.0034199981362408
"Spot-winged Starling",0.0034199981362408
"woodpecker sp.",0.00341067934022924
"pigeon/dove sp.",0.00332132853141257
"Red-headed Vulture",0.0032967032967033
"Spiny Babbler",0.0032967032967033
"White-rumped Vulture",0.0032967032967033
"White-throated Dipper",0.00325854700854701
"Peregrine Falcon",0.00324903407095188
"Red-breasted Parakeet",0.00324903407095188
"Green Sandpiper",0.00324612403100775
"Small Pratincole",0.0032443746729461
"Snow Pigeon",0.0032443746729461
"Thick-billed Flowerpecker",0.00321292582021659
"Blue-capped Redstart",0.00313971742543171
"eagle sp.",0.00300585350419237
"Amur Falcon",0.00285714285714286
"Ashy Wood-Pigeon",0.00285714285714286
"Black-breasted Parrotbill",0.00285714285714286
"Blyth's Paradise-Flycatcher",0.00285714285714286
"Buff-breasted Babbler",0.00285714285714286
"Cachar Wedge-billed Babbler",0.00285714285714286
"Collared Treepie",0.00285714285714286
"Crimson-breasted Woodpecker",0.00285714285714286
"Gray-headed Parrotbill",0.00285714285714286
"Hodgson's Frogmouth",0.00285714285714286
"Hooded Pitta",0.00285714285714286
"Jerdon's Babbler",0.00285714285714286
"Large/Hill Blue Flycatcher",0.00285714285714286
"Mishmi Wren-Babbler",0.00285714285714286
"Mountain Tailorbird",0.00285714285714286
"Pale-billed Parrotbill",0.00285714285714286
"Pale-headed Woodpecker",0.00285714285714286
"Red-billed Scimitar-Babbler",0.00285714285714286
"Rufous-backed Sibia",0.00285714285714286
"Slaty-backed Flycatcher",0.00285714285714286
"Slaty-backed Forktail",0.00285714285714286
"Slaty-blue Flycatcher",0.00285714285714286
"Slender-billed Oriole",0.00285714285714286
"Streak-throated Barwing",0.00285714285714286
"Striated Grassbird",0.00285714285714286
"Ward's Trogon",0.00285714285714286
"White-hooded Babbler",0.00285714285714286
"Yellow-bellied Warbler",0.00285714285714286
"Brown-headed Gull",0.00277777777777778
"Cheer Pheasant",0.00273972602739726
"Himalayan Flameback",0.00273972602739726
"Scaly Thrush",0.00273972602739726
"Accipiter sp.",0.00256410256410256
"Black Baza",0.00256410256410256
"Blood Pheasant",0.00256410256410256
"Brown-capped/Gray-capped PygmyWoodpecker",0.00256410256410256
"Dark-rumped Rosefinch",0.00256410256410256
"falcon sp.",0.00256410256410256
"Ferruginous Flycatcher",0.00256410256410256
"Ficedula sp.",0.00256410256410256
"fulvetta sp.",0.00256410256410256
"green-pigeon sp.",0.00256410256410256
"house-martin sp.",0.00256410256410256
"Hume's Bush Warbler",0.00256410256410256
"Indochinese Roller",0.00256410256410256
"Lesser/Greater Yellownape",0.00256410256410256
"minivet sp.",0.00256410256410256
"parrotbill sp.",0.00256410256410256
"Rufous-bellied Eagle",0.00256410256410256
"Rufous-necked Snowfinch",0.00256410256410256
"Sapphire Flycatcher",0.00256410256410256
"shrike-babbler sp.",0.00256410256410256
"tesia sp. (genus Tesia)",0.00256410256410256
"White-browed Bush-Robin",0.00256410256410256
"White-rumped Snowfinch",0.00256410256410256
"White-winged Grosbeak",0.00256410256410256
"white egret sp.",0.00256410256410256
"Temminck's Stint",0.00255167958656331
"Pink-browed Rosefinch",0.00252333491536149
"Tufted Duck",0.00248778998778999
"Greater Painted-Snipe",0.00232558139534884
"Ruddy-breasted Crake",0.00232558139534884
"Asian Openbill",0.0021978021978022
"House/Eurasian Tree Sparrow",0.0021978021978022
"Slender-billed Vulture",0.0021978021978022
"Black-winged Snowfinch",0.00208333333333333
"Common Swift",0.00206916099773243
"Gadwall",0.00206916099773243
"Golden Eagle",0.00206916099773243
"redstart sp.",0.00205498866213152
"Brown Wood-Owl",0.00205479452054795
"Gray-crested Tit",0.00205479452054795
"passerine sp.",0.00205479452054795
"White-bellied Drongo",0.00205479452054795
"Steppe Eagle",0.00205013512254217
"Himalayan Monal",0.00204547572453639
"Besra",0.00196078431372549
"Black-tailed Crake",0.00196078431372549
"Darjeeling Woodpecker",0.00196078431372549
"Fire-tailed Myzornis",0.00196078431372549
"Rusty-flanked Treecreeper",0.00196078431372549
"Wreathed Hornbill",0.00196078431372549
"Yellow-rumped Honeyguide",0.00196078431372549
"Common Greenshank",0.00185723514211886
"Great Egret",0.00184772220452373
"Great Cormorant",0.00184306280651796
"Little Forktail",0.00184306280651796
"Mistle Thrush",0.00184306280651796
"Common Pochard",0.00138888888888889
"Garganey",0.00138888888888889
"Mallard (Domestic type)",0.00138888888888889
"Northern Pintail",0.00138888888888889
"Northern Shoveler",0.00138888888888889
"Rock/Hill Pigeon",0.00138888888888889
"Twite",0.00138888888888889
"old world warbler sp.",0.00137937595129376
"shrike sp.",0.00137937595129376
"Alpine Swift",0.00136986301369863
"bird sp.",0.00136986301369863
"Black-headed Cuckooshrike",0.00136986301369863
"Brown Fish-Owl",0.00136986301369863
"Crested Treeswift",0.00136986301369863
"Cuculus sp.",0.00136986301369863
"Green Shrike-Babbler",0.00136986301369863
"Sarus Crane",0.00136986301369863
"Streak-throated Woodpecker",0.00136986301369863
"White-browed Fantail",0.00136986301369863
"White-naped Woodpecker",0.00136986301369863
"prinia sp.",0.00136520361569285
"rosefinch sp.",0.00136520361569285
"swallow sp.",0.00136520361569285
"bee-eater sp.",0.00136054421768707
"Black-and-yellow Grosbeak",0.00136054421768707
"Wallcreeper",0.00136054421768707
"Alpine Accentor",0.00116279069767442
"Asian Barred/Jungle Owlet",0.00116279069767442
"Black Stork",0.00116279069767442
"bush warbler sp.",0.00116279069767442
"Chestnut-eared Bunting",0.00116279069767442
"Common Buzzard",0.00116279069767442
"Eurasian Wryneck",0.00116279069767442
"heron sp.",0.00116279069767442
"Himalayan Buzzard",0.00116279069767442
"Kashmir Flycatcher",0.00116279069767442
"Kashmir Nutcracker",0.00116279069767442
"Kashmir Nuthatch",0.00116279069767442
"Orange Bullfinch",0.00116279069767442
"Streak-throated Swallow",0.00116279069767442
"Tytler's Leaf Warbler",0.00116279069767442
"White-cheeked Nuthatch",0.00116279069767442
"Cinnamon Bittern",0.0010989010989011
"Lesser Adjutant",0.0010989010989011
"old world oriole sp.",0.0010989010989011
"Orange-breasted Green-Pigeon",0.0010989010989011
"Osprey",0.0010989010989011
"Smoky Warbler",0.0010989010989011
"Taiga Flycatcher",0.0010989010989011
"Blanford's Snowfinch",0.000694444444444444
"Brown Accentor",0.000694444444444444
"Chinese Rubythroat",0.000694444444444444
"Common Snipe",0.000694444444444444
"Common Tern",0.000694444444444444
"Eurasian Wigeon",0.000694444444444444
"Ferruginous Duck",0.000694444444444444
"Great Crested Grebe",0.000694444444444444
"Himalayan/Eurasian Griffon",0.000694444444444444
